po_number,po_item,company_code,plant,creation_date,ekkn_kostl,cost_center,func_area,func_area_txt
4805010315,50,1000,1100,20221228,1028220,1028220,28,SS Global Procurement
4805010315,60,2000,10M1,20170422,1012257,1012257,12,Information Technology
4805010315,70,3000,4100,20251115,1027294,1027294,27,Manufacturing Support
4805010315,80,4100,3200,20231217,1014331,1014331,14,SS Facility Mgt
4805010316,10,1000,1000,20220820,1035368,1035368,35,Sales & Marketing
4805010316,20,2000,1000,20210527,1027405,1027405,27,Manufacturing Support
4805010316,30,3000,10M2,20250522,1014442,1014442,14,SS Facility Mgt
4805010316,40,4100,4100,20170720,1020479,1020479,20,Legal
4805010317,50,1000,1100,20180306,1030516,1030516,30,Digitization
4805010317,60,2000,10M2,20260908,1020553,1020553,20,Legal
4805010317,70,3000,3200,20231103,1027590,1027590,27,Manufacturing Support
4805010317,80,4100,1031,20261021,1027627,1027627,27,Manufacturing Support
4805010318,10,1000,4100,20200417,1012664,1012664,12,Information Technology
4805010318,20,2000,1100,20240612,1009701,1009701,9,Executive Office
4805010318,30,3000,10M1,20251111,1014738,1014738,14,SS Facility Mgt
4805010318,40,4100,4100,20251004,1027775,1027775,27,Manufacturing Support
4805010319,50,1000,2100,20221208,1028812,1028812,28,SS Global Procurement
4805010319,60,2000,3200,20220910,1028849,1028849,28,SS Global Procurement
4805010319,70,3000,4100,20200312,1027886,1027886,27,Manufacturing Support
4805010319,80,4100,3200,20200928,1015023,1015023,15,EHSS
4805010320,10,1000,3200,20170919,1025060,1025060,25,Human Resources
4805010320,20,2000,3200,20250419,1023097,1023097,23,Corporate Affairs
4805010320,30,3000,1031,20241225,1035134,1035134,35,Sales & Marketing
4805010320,40,4100,1033,20230321,1012171,1012171,12,Information Technology
4805010321,50,1000,1100,20230919,1030208,1030208,30,Digitization
4805010321,60,2000,3200,20230515,1015245,1015245,15,EHSS
4805010321,70,3000,1000,20221215,1023282,1023282,23,Corporate Affairs
4805010321,80,4100,4100,20201124,1030319,1030319,30,Digitization
4805010322,10,1000,1033,20200118,1027356,1027356,27,Manufacturing Support
4805010322,20,2000,1100,20200712,1025393,1025393,25,Human Resources
4805010322,30,3000,1033,20230811,1020430,1020430,20,Legal
4805010322,40,4100,1000,20220806,1025467,1025467,25,Human Resources
4805010323,50,1000,1100,20180121,1020504,1020504,20,Legal
4805010323,60,2000,1100,20190816,1028541,1028541,28,SS Global Procurement
4805010323,70,3000,1000,20170403,1012578,1012578,12,Information Technology
4805010323,80,4100,4100,20200216,1015615,1015615,15,EHSS
4805010324,10,1000,1000,20180118,1015652,1015652,15,EHSS
4805010324,20,2000,3200,20260227,1009689,1009689,9,Executive Office
4805010324,30,3000,2100,20210811,1035726,1035726,35,Sales & Marketing
4805010324,40,4100,4100,20200422,1017763,1017763,17,Technology & Innovation
4805010325,50,1000,1031,20200306,1014800,1014800,14,SS Facility Mgt
4805010325,60,2000,1031,20191105,1027837,1027837,27,Manufacturing Support
4805010325,70,3000,10M1,20250328,1009874,1009874,9,Executive Office
4805010325,80,4100,2100,20190303,1030011,1030011,30,Digitization
4805010326,10,1000,1000,20260917,1020048,1020048,20,Legal
4805010326,20,2000,1033,20260818,1012085,1012085,12,Information Technology
4805010326,30,3000,1031,20240226,1030122,1030122,30,Digitization
4805010326,40,4100,1000,20181123,1035159,1035159,35,Sales & Marketing
4805010327,50,1000,1033,20170803,1032196,1032196,32,Supply Chain
4805010327,60,2000,1033,20180111,1020233,1020233,20,Legal
4805010327,70,3000,2100,20250106,1028270,1028270,28,SS Global Procurement
4805010327,80,4100,10M1,20230419,1012307,1012307,12,Information Technology
4805010328,10,1000,1000,20260105,1027344,1027344,27,Manufacturing Support
4805010328,20,2000,3200,20201027,1014381,1014381,14,SS Facility Mgt
4805010328,30,3000,1033,20190917,1027418,1027418,27,Manufacturing Support
4805010328,40,4100,1100,20191225,1035455,1035455,35,Sales & Marketing
4805010329,50,1000,1000,20201213,1012492,1012492,12,Information Technology
4805010329,60,2000,10M2,20180223,1017529,1017529,17,Technology & Innovation
4805010329,70,3000,10M2,20230303,1015566,1015566,15,EHSS
4805010329,80,4100,3200,20261022,1027603,1027603,27,Manufacturing Support
4805010330,10,1000,10M2,20180120,1027640,1027640,27,Manufacturing Support
4805010330,20,2000,1100,20200924,1015677,1015677,15,EHSS
4805010330,30,3000,1033,20260925,1009714,1028899,9,Executive Office
4805010330,40,4100,2100,20180308,1010751,1010751,10,Finance
4805010331,50,1000,4100,20230802,1025788,1025788,25,Human Resources
4805010331,60,2000,3200,20240317,1030825,1030825,30,Digitization
4805010331,70,3000,1033,20220828,1010862,1010862,10,Finance
4805010331,80,4100,1033,20240126,1012899,1012899,12,Information Technology
4805010332,10,1000,1100,20220128,1009036,1009036,9,Executive Office
4805010332,20,2000,1100,20250328,1032073,1032073,32,Supply Chain
4805010332,30,3000,1033,20251014,1030110,1030110,30,Digitization
4805010332,40,4100,3200,20261022,1014147,1014147,14,SS Facility Mgt
4805010333,50,1000,10M1,20260722,1009184,1009184,9,Executive Office
4805010333,60,2000,1031,20230418,1017221,1017221,17,Technology & Innovation
4805010333,70,3000,1031,20210325,1015258,1015258,15,EHSS
4805010333,80,4100,2100,20190723,1030295,1030295,30,Digitization
4805010334,10,1000,1000,20260917,1030332,1030332,30,Digitization
4805010334,20,2000,2100,20261127,1032369,1032369,32,Supply Chain
4805010334,30,3000,4100,20181219,1012406,1012406,12,Information Technology
4805010334,40,4100,3200,20190607,1032443,1032443,32,Supply Chain
4805010335,50,1000,1031,20240516,1027480,1027480,27,Manufacturing Support
4805010335,60,2000,1000,20240408,1032517,1032517,32,Supply Chain
4805010335,70,3000,10M2,20170205,1012554,1012554,12,Information Technology
4805010335,80,4100,4100,20220815,1032591,1032591,32,Supply Chain
4805010336,10,1000,1000,20250903,1028628,1028628,28,SS Global Procurement
4805010336,20,2000,10M2,20210927,1025665,1025665,25,Human Resources
4805010336,30,3000,1031,20211020,1025702,1025702,25,Human Resources
4805010336,40,4100,1033,20191028,1028739,1028739,28,SS Global Procurement
4805010337,50,1000,2100,20230520,1035776,1035776,35,Sales & Marketing
4805010337,60,2000,10M2,20240427,1012813,1012813,12,Information Technology
4805010337,70,3000,4100,20200911,1017850,1017850,17,Technology & Innovation
4805010337,80,4100,4100,20210825,1027887,1027887,27,Manufacturing Support
4805010338,10,1000,10M1,20251214,1035024,1035024,35,Sales & Marketing
4805010338,20,2000,4100,20261103,1027061,1027061,27,Manufacturing Support
4805010338,30,3000,4100,20170204,1035098,1035098,35,Sales & Marketing
4805010338,40,4100,1100,20180526,1027135,1027135,27,Manufacturing Support
4805010339,50,1000,2100,20221226,1015172,1015172,15,EHSS
4805010339,60,2000,1000,20200903,1009209,1009209,9,Executive Office
4805010339,70,3000,4100,20201005,1035246,1035246,35,Sales & Marketing
4805010339,80,4100,1033,20200425,1009283,1009283,9,Executive Office
4805010340,10,1000,3200,20241226,1012320,1012320,12,Information Technology
4805010340,20,2000,,20260401,1028357,1028357,28,SS Global Procurement
4805010340,30,3000,3200,20251102,1025394,1025394,25,Human Resources
4805010340,40,4100,1000,20180125,1030431,1030431,30,Digitization
4805010341,50,1000,10M1,20200817,1035468,1035468,35,Sales & Marketing
4805010341,60,2000,1031,20230713,1027505,1027505,27,Manufacturing Support
4805010341,70,3000,3200,20191103,1027542,1027542,27,Manufacturing Support
4805010341,80,4100,2100,20230504,1035579,1035579,35,Sales & Marketing
4805010342,10,1000,10M2,20171121,1017616,1017616,17,Technology & Innovation
4805010342,20,2000,10M2,20230724,1025653,1025653,25,Human Resources
4805010342,30,3000,1033,20260622,1015690,1015690,15,EHSS
4805010342,40,4100,4100,20210628,1012727,1012727,12,Information Technology
4805010343,50,1000,4100,20251024,1027764,1027764,27,Manufacturing Support
4805010343,60,2000,3200,20210124,1025801,1025801,25,Human Resources
4805010343,70,3000,10M1,20221025,1009838,1009838,9,Executive Office
4805010343,80,4100,1100,20200920,1025875,1025875,25,Human Resources
4805010344,10,1000,10M1,20190521,1028012,1028012,28,SS Global Procurement
4805010344,20,2000,1031,20170911,1035049,1035049,35,Sales & Marketing
4805010344,30,3000,2100,20230504,1028086,1028086,28,SS Global Procurement
4805010344,40,4100,3200,20190408,1027123,1027123,27,Manufacturing Support
4805010345,50,1000,3200,20260610,1023160,1023160,23,Corporate Affairs
4805010345,60,2000,1031,20240224,1028197,1028197,28,SS Global Procurement
4805010345,70,3000,10M2,20260227,1012234,1012234,12,Information Technology
4805010345,80,4100,1033,20260926,1012271,1012271,12,Information Technology
4805010346,10,1000,4100,20210523,1035308,1035308,35,Sales & Marketing
4805010346,20,2000,1100,20180812,1014345,1014345,14,SS Facility Mgt
4805010346,30,3000,1031,20200112,1025382,1025382,25,Human Resources
4805010346,40,4100,3200,20260728,1010419,1010419,10,Finance
4805010347,50,1000,4100,20231114,1027456,1027456,27,Manufacturing Support
4805010347,60,2000,4100,20180323,1023493,1023493,23,Corporate Affairs
4805010347,70,3000,10M1,20210517,1032530,1032530,32,Supply Chain
4805010347,80,4100,2100,20170815,1020567,1020567,20,Legal
4805010348,10,1000,10M1,20191027,1027604,1027604,27,Manufacturing Support
4805010348,20,2000,1031,20180721,1012641,1012641,12,Information Technology
4805010348,30,3000,2100,20261223,1009678,1009678,9,Executive Office
4805010348,40,4100,1031,20180211,1028715,1028715,28,SS Global Procurement
4805010349,50,1000,1033,20220403,1035752,1035752,35,Sales & Marketing
4805010349,60,2000,2100,20230627,1030789,1030789,30,Digitization
4805010349,70,3000,10M2,20201210,1025826,1025826,25,Human Resources
4805010349,80,4100,1033,20210819,1017863,1017863,17,Technology & Innovation
4805010350,10,1000,2100,20230713,1014000,1014000,14,SS Facility Mgt
4805010350,20,2000,1100,20170104,1030037,1030037,30,Digitization
4805010350,30,3000,3200,20180908,1009074,1009074,9,Executive Office
4805010350,40,4100,4100,20190515,1035111,1035111,35,Sales & Marketing
4805010351,50,1000,1000,20171119,1012148,1012148,12,Information Technology
4805010351,60,2000,1031,20190612,1027185,1027185,27,Manufacturing Support
4805010351,70,3000,1100,20211011,1010222,1010222,10,Finance
4805010351,80,4100,10M2,20231210,1012259,1012259,12,Information Technology
4805010352,10,1000,10M2,20190718,1010296,1010296,10,Finance
4805010352,20,2000,2100,20220901,1028333,1028333,28,SS Global Procurement
4805010352,30,3000,1033,20241025,1028370,1028370,28,SS Global Procurement
4805010352,40,4100,10M2,20180227,1023407,1023407,23,Corporate Affairs
4805010353,50,1000,1000,20200416,1028444,1028444,28,SS Global Procurement
4805010353,60,2000,10M2,20240927,1010481,1010481,10,Finance
4805010353,70,3000,3200,20210820,1032518,1032518,32,Supply Chain
4805010353,80,4100,1033,20211209,1012555,1012555,12,Information Technology
4805010354,10,1000,1100,20180402,1017592,1017592,17,Technology & Innovation
4805010354,20,2000,1031,20171225,1017629,1017629,17,Technology & Innovation
4805010354,30,3000,10M2,20230813,1027666,1027666,27,Manufacturing Support
4805010354,40,4100,1000,20221027,1023703,1032888,23,Corporate Affairs
4805010355,50,1000,3200,20180810,1030740,1030740,30,Digitization
4805010355,60,2000,1100,20221116,1032777,1032777,32,Supply Chain
4805010355,70,3000,10M2,20170409,1017814,1017814,17,Technology & Innovation
4805010355,80,4100,3200,20210801,1009851,1009851,9,Executive Office
4805010356,10,1000,3200,20261012,1012888,1012888,12,Information Technology
4805010356,20,2000,3200,20200404,1017025,1017025,17,Technology & Innovation
4805010356,30,3000,3200,20190920,1012062,1012062,12,Information Technology
4805010356,40,4100,10M1,20250709,1035099,1035099,35,Sales & Marketing
4805010357,50,1000,1031,20251227,1012136,1012136,12,Information Technology
4805010357,60,2000,10M2,20181113,1028173,1028173,28,SS Global Procurement
4805010357,70,3000,2100,20191102,1023210,1023210,23,Corporate Affairs
4805010357,80,4100,3200,20170401,1027247,1027247,27,Manufacturing Support
4805010358,10,1000,2100,20230804,1010284,1010284,10,Finance
4805010358,20,2000,10M1,20191022,1014321,1014321,14,SS Facility Mgt
4805010358,30,3000,4100,20180908,1028358,1028358,28,SS Global Procurement
4805010358,40,4100,1033,20250924,1020395,1020395,20,Legal
4805010359,50,1000,2100,20250322,1032432,1032432,32,Supply Chain
4805010359,60,2000,1033,20170126,1012469,1012469,12,Information Technology
4805010359,70,3000,10M1,20240917,1025506,1025506,25,Human Resources
4805010359,80,4100,1000,20220611,1030543,1030543,30,Digitization
4805010360,10,1000,1033,20250424,1014580,1014580,14,SS Facility Mgt
4805010360,20,2000,3200,20230328,1035617,1035617,35,Sales & Marketing
4805010360,30,3000,1000,20260311,1020654,1020654,20,Legal
4805010360,40,4100,1000,20221024,1035691,1035691,35,Sales & Marketing
4805010361,50,1000,1033,20200828,1027728,1027728,27,Manufacturing Support
4805010361,60,2000,2100,20220819,1020765,1020765,20,Legal
4805010361,70,3000,10M2,20221019,1028802,1028802,28,SS Global Procurement
4805010361,80,4100,1100,20260228,1035839,1035839,35,Sales & Marketing
4805010362,10,1000,4100,20170318,1012876,1012876,12,Information Technology
4805010362,20,2000,4100,20170310,1027013,1027013,27,Manufacturing Support
4805010362,30,3000,1031,20190208,1023050,1023050,23,Corporate Affairs
4805010362,40,4100,1100,20240326,1035087,1035087,35,Sales & Marketing
4805010363,50,1000,4100,20230921,1027124,1027124,27,Manufacturing Support
4805010363,60,2000,1033,20251119,1027161,1027161,27,Manufacturing Support
4805010363,70,3000,4100,20231009,1023198,1023198,23,Corporate Affairs
4805010363,80,4100,10M2,20171117,1032235,1032235,32,Supply Chain
4805010364,10,1000,10M2,20190724,1025272,1025272,25,Human Resources
4805010364,20,2000,1100,20180404,1027309,1027309,27,Manufacturing Support
4805010364,30,3000,1000,20200105,1030346,1030346,30,Digitization
4805010364,40,4100,1100,20241101,1012383,1012383,12,Information Technology
4805010365,50,1000,1033,20220408,1009420,1009420,9,Executive Office
4805010365,60,2000,1000,20221109,1035457,1035457,35,Sales & Marketing
4805010365,70,3000,2100,20180607,1012494,1012494,12,Information Technology
4805010365,80,4100,1031,20210516,1028531,1028531,28,SS Global Procurement
4805010366,10,1000,2100,20231211,1017568,1017568,17,Technology & Innovation
4805010366,20,2000,4100,20180901,1012605,1012605,12,Information Technology
4805010366,30,3000,1033,20240714,1027642,1027642,27,Manufacturing Support
4805010366,40,4100,1000,20180102,1028679,1028679,28,SS Global Procurement
4805010367,50,1000,2100,20200422,1010716,1010716,10,Finance
4805010367,60,2000,4100,20250224,1017753,1017753,17,Technology & Innovation
4805010367,70,3000,1033,20201215,1012790,1012790,12,Information Technology
4805010367,80,4100,1033,20230901,1014827,1014827,14,SS Facility Mgt
4805010368,10,1000,1000,20230721,1015864,1015864,15,EHSS
4805010368,20,2000,1100,20251015,1017001,1017001,17,Technology & Innovation
4805010368,30,3000,1033,20171205,1030038,1030038,30,Digitization
4805010368,40,4100,1033,20190907,1035075,1035075,35,Sales & Marketing
4805010369,50,1000,1033,20230408,1010112,1010112,10,Finance
4805010369,60,2000,1031,20220805,1030149,1030149,30,Digitization
4805010369,70,3000,1033,20231024,1028186,1028186,28,SS Global Procurement
4805010369,80,4100,2100,20251015,1009223,1009223,9,Executive Office
4805010370,10,1000,1000,20190807,1028260,1028260,28,SS Global Procurement
4805010370,20,2000,1033,20250728,1012297,1012297,12,Information Technology
4805010370,30,3000,2100,20260811,1023334,1023334,23,Corporate Affairs
4805010370,40,4100,3200,20220527,1027371,1027371,27,Manufacturing Support
4805010371,50,1000,1100,20170828,1032408,1032408,32,Supply Chain
4805010371,60,2000,1000,20190816,1012445,1012445,12,Information Technology
4805010371,70,3000,2100,20260904,1014482,1014482,14,SS Facility Mgt
4805010371,80,4100,4100,20210416,1012519,1012519,12,Information Technology
4805010372,10,1000,2100,20241204,1014556,1014556,14,SS Facility Mgt
4805010372,20,2000,10M1,20260615,1015593,1015593,15,EHSS
4805010372,30,3000,1031,20190122,1010630,1010630,10,Finance
4805010372,40,4100,3200,20230612,1032667,1032667,32,Supply Chain
4805010373,50,1000,1000,20200525,1012704,1012704,12,Information Technology
4805010373,60,2000,1033,20190620,1012741,1012741,12,Information Technology
4805010373,70,3000,4100,20180725,1015778,1015778,15,EHSS
4805010373,80,4100,1100,20261212,1023815,1023815,23,Corporate Affairs
4805010374,10,1000,1031,20240719,1027852,1027852,27,Manufacturing Support
4805010374,20,2000,2100,20241012,1028889,1028889,28,SS Global Procurement
4805010374,30,3000,1000,20230610,1023026,1023026,23,Corporate Affairs
4805010374,40,4100,2100,20190413,1025063,1025063,25,Human Resources
4805010375,50,1000,2100,20220217,1020100,1020100,20,Legal
4805010375,60,2000,1100,20210710,1035137,1035137,35,Sales & Marketing
4805010375,70,3000,1033,20231125,1009174,1009174,9,Executive Office
4805010375,80,4100,1031,20190313,1012211,1012211,12,Information Technology
4805010376,10,1000,1031,20230712,1015248,1015248,15,EHSS
4805010376,20,2000,1031,20220214,1017285,1017285,17,Technology & Innovation
4805010376,30,3000,10M1,20210711,1025322,1025322,25,Human Resources
4805010376,40,4100,1000,20250110,1010359,1010359,10,Finance
4805010377,50,1000,10M2,20250107,1028396,1028396,28,SS Global Procurement
4805010377,60,2000,1000,20201217,1027433,1027433,27,Manufacturing Support
4805010377,70,3000,1033,20171028,1023470,1023470,23,Corporate Affairs
4805010377,80,4100,1000,20210214,1015507,1015507,15,EHSS
4805010378,10,1000,10M2,20220414,1025544,1025544,25,Human Resources
4805010378,20,2000,1100,20180527,1025581,1025581,25,Human Resources
4805010378,30,3000,1033,20230912,1012618,1012618,12,Information Technology
4805010378,40,4100,10M2,20230712,1030655,1030655,30,Digitization
4805010379,50,1000,1031,20230727,1028692,1009877,28,SS Global Procurement
4805010379,60,2000,10M1,20181202,1012729,1012729,12,Information Technology
4805010379,70,3000,1000,20210503,1025766,1025766,25,Human Resources
4805010379,80,4100,3200,20210422,1010803,1010803,10,Finance
4805010380,10,1000,4100,20170603,1035840,1035840,35,Sales & Marketing
4805010380,20,2000,1033,20190627,1015877,1015877,15,EHSS
4805010380,30,3000,1000,20210917,1027014,1027014,27,Manufacturing Support
4805010380,40,4100,1031,20251207,1010051,1010051,10,Finance
4805010381,50,1000,1031,20240507,1023088,1023088,23,Corporate Affairs
4805010381,60,2000,2100,20201120,1012125,1012125,12,Information Technology
4805010381,70,3000,10M2,20220909,1028162,1028162,28,SS Global Procurement
4805010381,80,4100,1031,20201220,1020199,1020199,20,Legal
4805010382,10,1000,2100,20250910,1009236,1009236,9,Executive Office
4805010382,20,2000,4100,20170309,1015273,1015273,15,EHSS
4805010382,30,3000,1100,20210821,1020310,1020310,20,Legal
4805010382,40,4100,10M1,20211024,1028347,1028347,28,SS Global Procurement
4805010383,50,1000,1031,20260907,1015384,1015384,15,EHSS
4805010383,60,2000,4100,20260412,1035421,1035421,35,Sales & Marketing
4805010383,70,3000,10M2,20230424,1030458,1030458,30,Digitization
4805010383,80,4100,1033,20170704,1027495,1027495,27,Manufacturing Support
4805010384,10,1000,1033,20181209,1012532,1012532,12,Information Technology
4805010384,20,2000,10M1,20230705,1035569,1035569,35,Sales & Marketing
4805010384,30,3000,1033,20180824,1010606,1010606,10,Finance
4805010384,40,4100,1033,20230313,1025643,1025643,25,Human Resources
4805010385,50,1000,1031,20190818,1030680,1030680,30,Digitization
4805010385,60,2000,1033,20170224,1030717,1030717,30,Digitization
4805010385,70,3000,1000,20170511,1032754,1032754,32,Supply Chain
4805010385,80,4100,1100,20210519,1027791,1027791,27,Manufacturing Support
4805010386,10,1000,1000,20190122,1020828,1020828,20,Legal
4805010386,20,2000,2100,20200809,1032865,1032865,32,Supply Chain
4805010386,30,3000,1100,20260703,1027002,1027002,27,Manufacturing Support
4805010386,40,4100,10M1,20190101,1012039,1012039,12,Information Technology
4805010387,50,1000,10M2,20190407,1027076,1027076,27,Manufacturing Support
4805010387,60,2000,3200,20190723,1014113,1014113,14,SS Facility Mgt
4805010387,70,3000,1031,20210410,1014150,1014150,14,SS Facility Mgt
4805010387,80,4100,1000,20180103,1010187,1010187,10,Finance
4805010388,10,1000,4100,20220116,1014224,1014224,14,SS Facility Mgt
4805010388,20,2000,10M1,20230112,1030261,1030261,30,Digitization
4805010388,30,3000,1000,20221006,1027298,1027298,27,Manufacturing Support
4805010388,40,4100,10M1,20220628,1028335,1028335,28,SS Global Procurement
4805010389,50,1000,4100,20180521,1032372,1032372,32,Supply Chain
4805010389,60,2000,1100,20220425,1017409,1017409,17,Technology & Innovation
4805010389,70,3000,1033,20231012,1012446,1012446,12,Information Technology
4805010389,80,4100,2100,20230328,1010483,1010483,10,Finance
4805010390,10,1000,3200,20250326,1010520,1010520,10,Finance
4805010390,20,2000,1033,20240309,1027557,1027557,27,Manufacturing Support
4805010390,30,3000,4100,20220405,1023594,1023594,23,Corporate Affairs
4805010390,40,4100,4100,20181225,1009631,1009631,9,Executive Office
4805010391,50,1000,10M2,20230618,1023668,1023668,23,Corporate Affairs
4805010391,60,2000,1000,20240703,1028705,1028705,28,SS Global Procurement
4805010391,70,3000,10M2,20170225,1010742,1010742,10,Finance
4805010391,80,4100,10M2,20170202,1028779,1028779,28,SS Global Procurement
4805010392,10,1000,3200,20170314,1028816,1028816,28,SS Global Procurement
4805010392,20,2000,3200,20170402,1012853,1012853,12,Information Technology
4805010392,30,3000,1000,20230719,1009890,1009890,9,Executive Office
4805010392,40,4100,3200,20221016,1014027,1014027,14,SS Facility Mgt
4805010393,50,1000,10M2,20180901,1030064,1030064,30,Digitization
4805010393,60,2000,1033,20211116,1023101,1023101,23,Corporate Affairs
4805010393,70,3000,2100,20251217,1027138,1027138,27,Manufacturing Support
4805010393,80,4100,4100,20190502,1009175,1009175,9,Executive Office
4805010394,10,1000,1031,20171022,1009212,1009212,9,Executive Office
4805010394,20,2000,1031,20200408,1023249,1023249,23,Corporate Affairs
4805010394,30,3000,10M1,20230301,1012286,1012286,12,Information Technology
4805010394,40,4100,3200,20220201,1025323,1025323,25,Human Resources
4805010395,50,1000,2100,20210910,1012360,1012360,12,Information Technology
4805010395,60,2000,1033,20240118,1025397,1025397,25,Human Resources
4805010395,70,3000,1000,20260224,1028434,1028434,28,SS Global Procurement
4805010395,80,4100,1000,20211023,1025471,1025471,25,Human Resources
4805010396,10,1000,1033,20210815,1014508,1014508,14,SS Facility Mgt
4805010396,20,2000,3200,20211211,1014545,1014545,14,SS Facility Mgt
4805010396,30,3000,3200,20260322,1035582,1035582,35,Sales & Marketing
4805010396,40,4100,10M1,20260716,1027619,1027619,27,Manufacturing Support
4805010397,50,1000,1000,20260410,1035656,1035656,35,Sales & Marketing
4805010397,60,2000,1100,20260907,1035693,1035693,35,Sales & Marketing
4805010397,70,3000,4100,20190604,1023730,1023730,23,Corporate Affairs
4805010397,80,4100,1100,20260717,1012767,1012767,12,Information Technology
4805010398,10,1000,1100,20211028,1035804,1035804,35,Sales & Marketing
4805010398,20,2000,10M2,20190604,1023841,1023841,23,Corporate Affairs
4805010398,30,3000,10M1,20180223,1017878,1017878,17,Technology & Innovation
4805010398,40,4100,1033,20190926,1009015,1009015,9,Executive Office
4805010399,50,1000,4100,20180907,1020052,1020052,20,Legal
4805010399,60,2000,1100,20210420,1009089,1009089,9,Executive Office
4805010399,70,3000,10M2,20170317,1012126,1012126,12,Information Technology
4805010399,80,4100,4100,20241002,1028163,1028163,28,SS Global Procurement
4805010400,10,1000,1000,20240824,1027200,1027200,27,Manufacturing Support
4805010400,20,2000,4100,20181025,1020237,1020237,20,Legal
4805010400,30,3000,1033,20191121,1012274,1012274,12,Information Technology
4805010400,40,4100,10M2,20170527,1027311,1027311,27,Manufacturing Support
4805010401,50,1000,1000,20230111,1023348,1023348,23,Corporate Affairs
4805010401,60,2000,10M1,20170225,1035385,1035385,35,Sales & Marketing
4805010401,70,3000,10M1,20200317,1025422,1025422,25,Human Resources
4805010401,80,4100,1000,20240705,1028459,1028459,28,SS Global Procurement
4805010402,10,1000,3200,20180418,1027496,1027496,27,Manufacturing Support
4805010402,20,2000,3200,20220805,1017533,1017533,17,Technology & Innovation
4805010402,30,3000,3200,20201024,1030570,1030570,30,Digitization
4805010402,40,4100,10M1,20180525,1027607,1027607,27,Manufacturing Support
4805010403,50,1000,10M2,20180110,1015644,1015644,15,EHSS
4805010403,60,2000,2100,20201118,1012681,1012866,12,Information Technology
4805010403,70,3000,4100,20170905,1023718,1023718,23,Corporate Affairs
4805010403,80,4100,1100,20260603,1030755,1030755,30,Digitization
4805010404,10,1000,4100,20220401,1028792,1028792,28,SS Global Procurement
4805010404,20,2000,1033,20220922,1028829,1028829,28,SS Global Procurement
4805010404,30,3000,10M1,20261101,1010866,1010866,10,Finance
4805010404,40,4100,1031,20191106,1032003,1032003,32,Supply Chain
4805010405,50,1000,2100,20231116,1020040,1020040,20,Legal
4805010405,60,2000,10M2,20170104,1025077,1025077,25,Human Resources
4805010405,70,3000,4100,20200113,1027114,1027114,27,Manufacturing Support
4805010405,80,4100,1031,20250503,1012151,1012151,12,Information Technology
4805010406,10,1000,1031,20231124,1012188,1012188,12,Information Technology
4805010406,20,2000,4100,20180428,1025225,1025225,25,Human Resources
4805010406,30,3000,1100,20210509,1027262,1027262,27,Manufacturing Support
4805010406,40,4100,1100,20211127,1032299,1032299,32,Supply Chain
4805010407,50,1000,4100,20180410,1015336,1015336,15,EHSS
4805010407,60,2000,4100,20170307,1030373,1030373,30,Digitization
4805010407,70,3000,10M1,20251121,1009410,1009410,9,Executive Office
4805010407,80,4100,1000,20260415,1027447,1027447,27,Manufacturing Support
4805010408,10,1000,2100,20210520,1015484,1015484,15,EHSS
4805010408,20,2000,1031,20250718,1028521,1028521,28,SS Global Procurement
4805010408,30,3000,4100,20220321,1015558,1015558,15,EHSS
4805010408,40,4100,3200,20260503,1012595,1012595,12,Information Technology
4805010409,50,1000,1000,20221002,1009632,1009632,9,Executive Office
4805010409,60,2000,1031,20220818,1017669,1017669,17,Technology & Innovation
4805010409,70,3000,2100,20180116,1015706,1015706,15,EHSS
4805010409,80,4100,1033,20260703,1027743,1027743,27,Manufacturing Support
4805010410,10,1000,1033,20240613,1012780,1012780,12,Information Technology
4805010410,20,2000,10M1,20180828,1015817,1015817,15,EHSS
4805010410,30,3000,10M1,20260720,1032854,1032854,32,Supply Chain
4805010410,40,4100,4100,20200125,1032891,1032891,32,Supply Chain
4805010411,50,1000,10M1,20240723,1025028,1025028,25,Human Resources
4805010411,60,2000,1031,20260113,1028065,1028065,28,SS Global Procurement
4805010411,70,3000,1033,20180617,1012102,1012102,12,Information Technology
4805010411,80,4100,1033,20171022,1010139,1010139,10,Finance
4805010412,10,1000,1033,20200703,1030176,1030176,30,Digitization
4805010412,20,2000,1000,20200801,1032213,1032213,32,Supply Chain
4805010412,30,3000,2100,20210404,1028250,1028250,28,SS Global Procurement
4805010412,40,4100,4100,20221126,1017287,1017287,17,Technology & Innovation
4805010413,50,1000,1100,20230224,1027324,1027324,27,Manufacturing Support
4805010413,60,2000,1000,20220825,1009361,1009361,9,Executive Office
4805010413,70,3000,4100,20220607,1009398,1009398,9,Executive Office
4805010413,80,4100,10M1,20260112,1009435,1009435,9,Executive Office
4805010414,10,1000,3200,20230823,1032472,1032472,32,Supply Chain
4805010414,20,2000,2100,20251014,1012509,1012509,12,Information Technology
4805010414,30,3000,4100,20200622,1020546,1020546,20,Legal
4805010414,40,4100,1031,20190518,1014583,1014583,14,SS Facility Mgt
4805010415,50,1000,10M1,20200513,1009620,1009620,9,Executive Office
4805010415,60,2000,1033,20250817,1017657,1017657,17,Technology & Innovation
4805010415,70,3000,3200,20180806,1035694,1035694,35,Sales & Marketing
4805010415,80,4100,1033,20220326,1027731,1027731,27,Manufacturing Support
4805010416,10,1000,10M2,20250904,1014768,1014768,14,SS Facility Mgt
4805010416,20,2000,1000,20260918,1027805,1027805,27,Manufacturing Support
